external,year,test_1,dropout,outside_interaction,first_sessions
0,2,1,0,1.419594113818274,4
1,3,4,0,2.0524437834847102,151
1,2,1,1,0.8714066207094947,32
1,1,2,0,0.9735607092517684,130
0,2,1,1,1.4947848771993861,33
1,3,5,0,0.61156697494983,112
1,1,4,0,1.3918357967218842,82
0,3,5,0,0.4116121449658561,21
0,3,4,0,0.32058314257056897,8
1,3,5,0,0.0,87
1,1,4,1,0.6701881964815242,9
1,3,5,0,0.45505125124833823,100
1,3,5,0,0.27027853651357636,87
0,1,1,0,0.7328814829295,115
1,2,1,1,0.5405570730271527,49
1,2,5,0,0.06481556172718578,92
0,3,4,0,0.21165731498188212,19
0,3,5,0,0.13513926825678818,16
1,2,4,0,0.2942135011328782,76
1,2,5,0,0.7204928025385169,78
1,1,1,0,1.2017424586409002,101
1,2,2,0,1.2976385178876972,14
1,3,5,0,1.3616590876796548,134
1,2,5,0,2.210988021737315,140
0,3,2,0,0.6384666110110062,148
1,3,4,0,1.0382674744368008,54
0,3,3,0,0.43118881765713857,138
1,2,3,0,0.4982616257331287,98
1,3,5,0,0.5690790613721656,62
1,3,3,0,0.3033725127702442,103
1,3,4,0,0.8880398516588979,92
1,3,3,0,1.1914123644291421,154
0,3,5,0,0.25857605151566815,21
1,3,4,0,1.1618130542378342,140
1,3,5,0,1.1707070685634573,98
1,3,5,0,1.1969205092315587,133
1,1,4,0,0.17644106344600424,108
0,3,4,0,0.8178249416714489,74
1,1,5,0,0.706090643410477,143
1,2,1,0,0.5736510492838205,140
1,2,5,0,1.263749549695801,95
1,3,1,0,0.8590179403185116,119
0,3,5,0,0.244065095845475,16
1,2,2,0,1.0879946816428718,144
1,1,4,0,0.17284149793916206,98
0,2,3,0,2.358515970385086,148
0,1,2,0,2.162055806466472,43
0,2,1,0,1.979997801675898,32
0,2,3,0,0.653554965532121,188
0,3,2,0,1.4470711487303718,44
1,1,3,0,0.8880398516588979,120
1,3,5,0,0.9941572085752997,104
0,1,2,0,1.3175488218181537,12
0,3,5,0,0.21165731498188212,12
1,3,2,0,1.2328229561605115,12
0,3,1,0,0.3026863173771692,18
0,3,1,0,0.19995482998397396,19
1,3,2,0,0.40260933409807953,100
0,3,1,0,0.25857605151566815,20
1,1,4,0,0.17644106344600424,106
0,3,3,0,0.6377804156179313,118
1,3,2,0,0.6322722708155147,109
1,2,1,0,0.8356129703226952,100
1,1,4,0,0.20779275216329718,96
0,2,2,0,1.1210886578995396,132
0,1,1,0,1.526180073043444,107
1,3,4,0,0.7915027044611942,79
0,3,5,0,0.19995482998397396,13
1,1,4,0,0.3492825613851663,113
1,1,3,0,1.2236025522084282,105
1,3,4,0,0.7377034323388416,53
0,3,5,0,0.6060588301474135,145
1,2,2,0,0.26477039171115974,107
1,3,5,0,0.685276551002639,146
0,2,5,0,0.5267323127500345,104
1,2,5,0,0.9700660431864085,122
0,2,5,0,0.3999096599679479,13
1,2,4,0,0.7143134981570815,129
1,2,4,1,0.38889337036311467,34
1,1,1,0,1.3554647474841632,35
1,2,5,0,1.0065458889662828,144
1,3,1,0,1.4141947655580107,28
0,2,2,0,1.034772808371441,33
1,2,2,1,0.7998193199358958,18
0,1,1,0,0.3240778086359289,149
1,2,4,0,0.47361923602075684,75
0,3,4,0,0.8625126063838715,112
1,2,1,0,0.4116121449658561,19
1,3,2,0,1.1175939918341797,133
1,1,4,0,0.1413336084522797,61
1,3,4,0,0.9390306531089655,164
1,2,4,0,0.5138649390636729,71
1,3,3,0,1.5738938015124584,163
0,1,2,0,0.5887394038049352,149
0,1,1,0,1.5118867104575577,130
1,2,1,0,0.6673584961092441,159
1,3,2,0,0.1530360934501879,83
1,2,5,0,0.17644106344600424,93
1,3,2,0,1.1265968027019562,105
0,3,5,0,0.2261682706520753,17
1,2,2,0,0.19444668518155733,75
1,3,4,0,0.8942341918543895,76
1,3,2,1,0.49374713303552,18
1,3,5,0,0.9969656792475847,112
1,3,5,0,1.114894317704048,129
1,2,1,0,0.23236261084756682,17
0,3,1,0,0.19995482998397396,14
1,3,5,0,0.4826220468885334,108
1,1,5,0,0.2666064399786319,104
1,3,4,0,1.1355996135697328,93
1,2,3,0,1.9116875738833523,123
0,2,5,0,0.6711031236722907,93
1,2,2,1,0.9294504433902673,27
1,2,2,0,1.1348046216345045,166
1,3,1,0,1.222447754506585,28
0,3,2,0,1.9552204408939318,25
0,2,5,0,0.9293416468481139,153
1,3,4,0,0.8790370407911213,123
1,1,4,0,0.5115351616867663,109
0,2,2,0,0.6177613151453216,117
1,3,3,1,0.17644106344600424,75
0,3,5,0,0.35299092343416183,19
0,3,1,0,0.35579939410644684,17
1,1,3,0,0.27027853651357636,78
1,2,5,0,0.0,93
0,3,5,0,0.5239238420777494,82
0,1,5,0,1.1204024625064648,134
1,1,2,0,0.4413202516993173,102
1,2,5,0,0.5763507234139521,120
1,3,4,0,0.6770687320700908,120
1,1,5,0,0.27027853651357636,90
1,1,5,0,0.8846539821356914,118
1,3,4,0,0.9700660431864085,124
0,1,1,0,1.2790554973012225,15
1,2,3,0,0.24687356651776,105
0,1,5,0,0.7942023785913258,167
0,3,4,0,0.22335979997979027,15
1,1,5,0,0.5150298277521264,34
0,2,2,0,1.0300596555042527,139
0,2,2,0,2.0649412604178465,29
0,3,5,0,1.8440635414838813,142
1,3,1,0,1.2734385559566526,116
1,1,3,0,0.8383126444528268,146
0,2,2,0,1.9048070382947857,129
0,2,5,0,0.06481556172718578,109
1,2,5,0,0.6646800516791076,138
1,3,4,0,0.8211020146525021,85
1,3,4,0,0.3088806575726608,4
1,3,1,0,0.9170617629992842,27
1,2,2,0,1.0321819307834628,88
0,2,5,0,1.0623586398256921,155
0,3,1,0,0.8562094696462266,165
1,3,2,0,0.9466610731905922,125
1,2,5,0,0.42744419009409196,84
1,1,1,1,0.3060721869003758,7
0,2,3,0,1.0858724063636618,145
0,1,5,0,1.021056844636476,152
1,3,2,0,0.10892582758868684,162
0,3,1,1,1.012271626853006,30
0,2,5,0,1.5236979919976192,132
1,1,1,1,0.6233782564898915,16
1,3,4,0,1.0293734601111777,149
1,2,5,0,0.28817536170697605,6
1,2,2,1,0.38889337036311467,11
0,3,5,0,1.8779074022336095,92
0,3,5,0,0.22335979997979027,7
0,3,1,0,1.2004151752969188,12
0,1,1,0,1.7967849991834806,107
0,3,4,0,0.34679658323867024,4
0,3,5,0,0.37920436410226316,11
0,2,2,0,1.1856866265424186,173
1,1,5,0,0.6997875066728321,108
0,1,1,0,1.2880583081689991,32
0,3,5,0,0.37688962253941255,98
1,3,2,0,0.5591400936136274,85
0,2,1,0,2.332411326259138,18
0,1,1,0,1.7759709067756424,6
1,2,2,1,0.3528821268920085,24
0,1,5,0,1.2264110228807132,93
1,1,4,0,1.1761064168237205,61
1,3,2,0,1.1030830361639865,62
0,1,5,0,1.0003515487707912,166
1,2,5,0,1.2704124922000608,67
1,2,4,0,0.32058314257056897,15
1,1,3,1,0.38889337036311467,39
1,1,2,0,1.0236477222244544,125
0,2,2,0,1.2790554973012225,37
1,2,1,1,0.5653344338091189,19
1,3,4,0,0.9562412829092903,96
1,2,3,0,0.9914575344451682,118
1,3,2,0,0.7824998935934177,132
1,3,3,0,1.0941890218383634,130
1,3,4,0,0.7438977725343332,141
1,3,3,0,0.9238335020456974,150
0,3,4,0,0.3026863173771692,14
1,2,2,0,1.0706752553003938,138
1,2,5,0,0.29098383237926106,20
1,2,5,0,1.0320731342413092,121
1,1,2,0,0.5123301536219946,122
0,3,5,0,0.4116121449658561,20
1,1,1,1,0.6701881964815242,22
1,3,3,0,0.5860397296748037,129
0,2,5,0,0.5763507234139521,134
0,2,2,0,1.5932267065919932,22
1,3,1,0,0.32167550023092,124
0,1,1,0,1.8669999091709295,35
1,1,2,0,1.5968301691995066,46
1,2,5,0,1.1590045835655491,114
1,3,5,0,1.0617812409747704,132
0,2,4,0,0.25576758084338314,13
0,2,3,0,1.5403312229470223,41
1,1,2,1,0.49374713303552,82
1,2,1,0,0.8149076744570105,139
1,3,4,0,0.9707522385794833,117
1,3,1,0,0.9769465787749749,85
0,1,5,0,1.1231021366365963,160
1,2,1,0,2.0586381236802023,13
1,2,1,0,1.1824095535613655,104
0,2,2,0,1.4822874002662498,46
0,3,5,0,0.776991748791001,171
1,3,1,0,1.0293734601111777,142
1,2,4,0,0.8797232361841962,133
1,1,2,0,0.5295407834223195,144
1,3,5,0,0.9914575344451682,46
1,2,2,0,0.46472522169513364,69
0,2,1,0,0.6232694599477382,131
1,1,1,0,1.1031918327061399,109
1,1,1,0,1.2258336240297916,42
1,3,5,0,0.5529457534181358,106
1,3,4,0,0.9025508073290911,131
0,2,4,0,0.8032051894591024,135
1,3,5,0,0.7356899536017849,47
1,2,2,0,1.0003515487707912,91
1,2,5,0,0.17284149793916206,112
1,1,3,1,1.1058915068362716,34
0,2,1,0,1.0789918707750954,122
1,3,5,0,0.2510031266480877,121
0,3,5,0,0.3999096599679479,8
1,3,5,0,0.45921707689271707,48
0,2,1,0,1.6182216604582662,19
1,1,3,1,1.2355226302906432,51
1,2,5,0,0.18844481126970627,92
1,1,2,0,0.3999096599679479,61
0,3,5,0,0.2764728767090679,9
0,2,2,0,0.5439429425503592,178
1,3,5,0,0.43570331035474735,150
1,3,1,1,0.3528821268920085,61
0,3,5,0,1.4471799452725251,171
0,2,5,0,0.25857605151566815,13
1,2,2,0,1.100383362033855,127
0,2,5,0,1.1175939918341797,174
1,2,2,1,0.2592622469087431,33
1,2,4,0,1.3058463368202455,119
0,3,1,0,0.26477039171115974,10
1,1,2,0,0.8467380564696818,31
1,1,1,0,0.47372803256291024,83
1,1,4,0,0.6260779306200231,52
0,2,3,0,0.5405570730271527,163
0,3,2,0,0.9142532923269993,26
1,1,2,0,0.4670549990720403,44
0,3,4,0,0.23236261084756682,10
1,3,5,0,0.21165731498188212,6
1,3,4,0,2.052334986942557,110
1,3,5,0,0.6935931664773405,126
1,1,4,0,0.8232242899317121,94
1,1,2,0,1.653437911994144,31
1,2,2,0,0.8065910589823089,156
0,3,2,0,1.743454329369896,103
1,3,4,0,0.2592622469087431,20
0,3,4,0,0.7584087282045263,82
1,1,1,0,1.2050195316219536,117
1,2,5,0,0.16754704912038104,24
0,3,1,0,1.2823325702822759,19
1,1,5,0,0.9384532542580439,55
0,1,5,0,1.3388315165347602,85
1,1,3,0,0.9238335020456974,164
1,3,4,0,1.411854897194494,106
1,3,2,0,0.47065456457888244,147
1,2,5,0,0.9590497535815752,172
1,1,2,0,0.2233960654938414,84
1,2,1,0,0.367501879104355,6
1,2,5,0,1.3499566026817467,110
1,3,3,0,1.4077828322782124,67
0,1,1,0,2.2034663981978415,24
1,1,3,0,0.27027853651357636,112
0,2,5,0,0.8439295857973969,163
0,3,1,0,0.35579939410644684,8
1,3,4,0,1.6705397452523156,118
1,3,2,0,0.06481556172718578,96
0,3,4,0,0.8466292599275285,106
1,3,1,0,1.22662861596502,132
0,1,2,0,0.6446609512064978,150
0,1,2,0,1.9354189335056287,31
1,1,1,0,0.8887260470519729,171
1,3,5,0,0.8646348816630816,115
0,2,5,0,0.244065095845475,24
1,3,4,0,0.19995482998397396,24
1,2,2,0,0.7908165090681192,90
1,1,4,1,0.9294504433902673,17
1,1,5,0,0.9459748777975172,45
0,3,4,0,0.9563500794514436,164
1,2,2,0,0.9735607092517684,101
0,3,5,0,0.462395444318227,126
1,1,1,1,0.7998193199358958,21
1,3,5,0,0.8239104853247871,110
1,1,2,1,0.3528821268920085,24
0,1,4,0,1.3354456470115534,106
0,2,1,0,1.4790103272851964,30
1,1,5,0,1.1058915068362716,142
0,1,4,0,1.132104947504373,96
1,2,3,0,1.0265649894388926,71
0,2,3,0,0.17644106344600424,171
1,1,5,0,0.9851543977075232,54
0,2,5,0,0.8763373666609897,109
0,2,4,0,0.32058314257056897,20
1,2,5,0,0.17924953411828923,62
1,1,5,0,0.7763055533979261,103
0,1,2,0,1.4078916288203658,27
1,3,5,0,1.1299826722251627,116
1,1,3,0,0.2592622469087431,73
0,1,5,0,0.5411344718780743,150
1,1,3,0,0.6060588301474135,108
1,1,3,0,0.24687356651776,75
1,3,5,0,0.8501239259928884,98
1,3,4,1,0.0,13
0,3,2,0,1.3051601414271705,19
1,2,5,0,1.0024738240500013,109
0,2,4,0,0.34679658323867024,92
1,1,1,0,0.5149210312099729,139
1,1,2,0,0.5221240593243284,15
0,2,3,0,1.1735155392357424,71
1,1,1,0,0.4854305175608184,49
0,2,5,0,0.529431986880166,166
0,3,5,0,0.21165731498188212,13
0,2,1,0,1.0741699213657536,165
1,1,5,0,1.405551760456849,109
1,1,3,0,0.9375494657806622,98
1,3,3,0,1.4649679739237718,132
1,3,2,0,1.179709879431234,105
0,2,1,0,1.3251792418997805,68
1,1,5,0,0.7619033942698863,94
1,3,3,0,1.6236210087185294,40
0,3,5,0,0.3350940982407621,8
0,2,5,0,0.653554965532121,113
0,2,2,0,2.0470444352244472,7
0,2,5,0,1.2093091896225419,120
0,2,5,0,0.23236261084756682,15
1,1,1,0,1.2148173344249584,102
0,3,1,0,1.7620373499563708,99
0,2,2,0,1.140998961829996,25
0,2,1,1,1.4479749372077535,25
0,2,5,0,1.1556187140423426,132
0,3,5,0,0.37920436410226316,3
1,1,1,1,0.7530093799442631,36
0,3,5,0,0.4116121449658561,5
0,2,1,0,1.0624674363678455,113
0,3,2,0,0.5653344338091189,110
0,2,5,0,0.12963112345437156,105
0,2,1,0,1.8063652089021787,40
0,2,5,0,0.28817536170697605,10
1,2,5,0,0.2592622469087431,77
0,2,1,0,1.6995616565927019,24
0,3,3,0,0.7417754972551232,108
1,3,5,0,0.8853401775287663,73
0,3,4,0,0.6825768768725073,90
1,1,2,1,0.3641160095811484,58
0,3,5,0,1.0113678383756244,176
1,2,2,0,0.9149394877200742,81
1,1,5,0,0.6618715810068226,46
0,2,2,0,0.4771139020861168,127
1,1,5,0,0.33367924805462207,144
0,1,4,0,1.5700393296804838,114
1,2,1,0,1.57097653429802,70
1,3,4,0,0.0,76
1,3,2,0,0.7231924766686485,160
1,3,5,0,0.5102653735568309,112
0,1,2,0,0.9238335020456974,126
1,3,1,0,1.0913805511660783,76
0,2,2,0,1.2087317907716202,7
1,3,3,0,0.3888933703631147,86
0,1,2,0,2.2034663981978415,24
0,1,2,0,1.2437304492231913,16
0,2,2,0,1.4264746494068405,23
0,1,5,0,1.7001390554436233,86
1,2,2,0,1.370553102005278,31
1,1,1,0,1.6739256147755222,3
0,2,2,0,1.3147403511458686,95
1,3,3,1,0.38889337036311467,59
1,2,5,0,0.35849906823657846,98
1,3,5,0,1.1707070685634573,115
1,2,3,0,0.08822053172300212,62
1,3,2,1,0.9294504433902673,28
0,3,1,1,1.1887126902990104,56
1,2,5,0,1.0947664206892849,94
0,1,3,0,1.2587100072021526,128
1,1,4,1,0.7998193199358958,19
0,3,2,0,2.0855377597413782,20
1,2,2,0,1.8471984017826264,21
1,3,5,0,0.23236261084756682,21
0,2,5,0,0.3143888023750774,14
1,2,1,0,0.9824547235773916,94
1,3,5,0,0.22335979997979027,4
1,2,5,0,0.48625787790942665,101
1,1,1,0,1.8352783237004116,46
0,2,4,0,0.35662675445505515,8
0,2,1,0,1.0258787940458176,191
0,3,4,0,0.23236261084756682,17
1,3,5,0,0.826718955997072,43
1,3,4,1,0.5185244938174862,63
1,2,2,0,1.3616590876796548,135
1,2,5,0,1.0059684901153614,77
1,2,5,0,0.8032051894591024,113
1,3,5,0,0.9942660051174531,114
0,2,2,0,1.326442836143777,78
1,3,1,0,0.9617494277117069,81
1,1,5,0,0.8653210770561565,122
1,1,5,0,0.34102344112451083,107
1,2,5,0,1.7020437376385267,94
0,3,1,0,0.35579939410644684,9
0,2,2,0,1.7173496852439483,36
0,3,5,0,1.1674299955824041,128
1,2,5,0,0.8377352456019054,116
1,3,1,0,1.2238201452927349,101
1,2,2,0,2.1973808545445035,26
0,2,2,0,1.8442811345681882,34
1,3,2,0,0.35849906823657846,83
0,3,3,0,2.237887657798491,114
0,2,2,0,0.7707974085955094,159
1,2,3,0,0.4178064851613476,125
1,3,2,0,0.3350940982407621,85
1,3,5,0,1.2581326083512312,51
1,2,5,0,0.4116121449658561,11
1,3,3,0,1.7427681339768213,164
0,3,5,0,0.4413202516993173,181
1,1,1,0,1.046475293369349,128
1,1,3,0,0.4982616257331287,92
1,1,3,0,0.0,94
1,3,1,0,0.28220975330917614,26
1,1,2,0,0.41184087676354775,85
0,1,2,0,1.565217380271142,37
1,1,3,0,0.34748277863174526,66
1,1,2,0,2.002934169362946,16
1,2,4,0,1.09969716664078,77
0,2,3,0,1.71655469330872,27
1,2,4,0,0.31168912824494577,90
1,1,2,1,0.6701881964815242,54
0,2,5,0,0.25576758084338314,16
1,3,5,0,0.37688962253941255,165
1,3,2,0,0.5065207459937842,98
1,1,5,0,0.4619167510228487,142
1,3,1,0,0.9679437679071984,116
1,1,5,0,0.20404812460025054,49
0,2,1,0,1.0968886959684951,32
0,1,2,0,0.6383578144688529,46
0,1,2,0,1.514803977671996,137
0,2,5,0,0.32167550023092,98
1,1,3,0,0.42331462996376423,89
1,2,5,0,0.7004737020659071,123
1,2,1,0,1.3093410028856054,13
0,2,5,0,0.7742920746608694,132
1,3,1,0,0.2261682706520753,21
0,2,2,0,1.6023383140019232,23
0,2,5,0,0.3350940982407621,17
0,1,4,0,1.2265198194228666,169
1,3,5,0,0.24687356651776,94
0,3,5,0,0.8860263729218413,131
1,3,5,0,0.5088354875566348,134
0,1,3,0,0.5936701497564303,109
0,1,1,0,1.636118485651666,24
0,2,1,0,1.5671220624660454,40
1,1,5,0,1.2911177880657456,5
1,2,4,0,0.7943111751334792,57
0,2,1,0,1.8766889154317812,25
1,2,4,1,0.8826405033986346,48
1,2,4,0,0.6590631103345377,150
0,3,2,0,1.34307606709318,39
1,1,2,0,0.4413202516993173,70
0,2,3,0,0.9238335020456974,93
0,3,1,0,0.5837674475119431,181
1,1,2,1,0.7530093799442631,5
1,1,3,1,0.3060721869003758,19
0,2,1,0,1.1623904530887557,146
1,1,4,0,1.5146951811298426,126
0,2,2,0,0.1452344367849158,62
1,3,4,0,1.2472251152885514,135
0,3,5,0,0.3999096599679479,13
0,2,5,0,0.3233916132428539,16
1,1,1,0,0.38063425010245927,145
1,1,4,0,0.7881168349379877,185
0,2,2,0,1.0258787940458176,26
0,3,4,0,0.26477039171115974,10
0,3,5,0,0.3143888023750774,18
1,1,5,0,0.29987784670488427,94
0,2,1,0,1.0472702853045774,148
1,3,5,0,0.244065095845475,10
1,2,5,0,0.9645578983839919,99
1,1,3,0,1.5699305331383302,107
1,1,1,0,0.7880080383958342,89
1,3,5,0,0.8618264109907965,161
0,3,1,0,0.32058314257056897,12
0,2,5,0,1.1820831639349054,186
1,2,1,0,1.4264746494068405,186
0,3,3,0,1.0852950075127403,196
1,2,1,0,0.4764277066930418,56
1,1,5,0,0.9355359870436055,118
0,2,1,1,0.6121443738007516,19
1,2,2,0,0.3999096599679479,57
1,2,4,0,1.0645897116470555,77
0,1,1,0,0.8508101213859633,83
0,2,3,0,1.2905403892148242,39
1,3,4,0,0.42009999702420314,49
0,3,5,0,0.13513926825678818,14
1,3,2,0,0.2904688735698316,99
1,3,2,0,1.0176709751132695,150
0,2,5,0,1.1058915068362716,153
1,1,4,0,0.06481556172718578,81
0,3,2,0,1.7207355547671548,36
0,2,2,0,1.0998059631829333,37
0,3,2,0,0.9887578603150365,144
1,1,5,0,0.08822053172300212,95
1,1,1,1,0.49374713303552,23
1,3,3,0,1.4820698071819431,76
1,1,1,1,0.6233782564898915,20
0,3,4,0,0.17924953411828923,4
1,2,5,0,0.6970878325427006,135
1,1,5,0,1.806147615817872,165
1,3,2,0,0.2748655602392873,17
1,3,5,0,0.8177161451292955,121
0,3,2,0,0.8590179403185116,101
1,3,5,0,0.9735607092517684,126
1,2,4,0,0.34748277863174526,64
0,3,1,0,0.05881368781533475,96
1,3,2,0,0.7149846577361003,105
1,2,5,0,0.4206149558336326,93
1,2,5,0,1.0913805511660783,176
0,1,1,0,1.499606826608728,38
1,1,2,0,0.1820580047905742,103
1,3,4,0,1.1265968027019562,68
0,2,1,0,1.0460066910605808,31
1,3,1,0,0.2510031266480877,98
0,1,3,0,0.9970744757897381,51
1,2,4,0,0.5929414949633652,108
0,3,5,0,0.4116121449658561,6
0,3,5,0,0.3350940982407621,18
1,1,1,0,0.21785165517737368,129
1,3,5,0,1.053464625500069,109
1,3,1,1,0.17644106344600424,55
0,3,5,0,0.28817536170697605,9
1,2,4,0,0.27027853651357636,84
0,3,5,0,0.23236261084756682,24
1,1,4,0,0.23899937882438563,58
1,1,1,0,2.012514379081644,20
0,3,5,0,0.2261682706520753,12
1,3,1,0,0.7707974085955094,112
1,2,1,0,1.7297383656349314,43
0,2,3,0,1.1824095535613655,136
1,3,5,0,0.2904688735698316,76
1,3,5,0,1.0113678383756244,171
0,2,1,0,1.5390039396030406,20
1,2,3,1,0.6701881964815242,70
0,3,5,0,0.47065456457888244,112
0,1,2,0,2.0476218340753687,32
1,1,3,0,0.12963112345437156,76
0,1,1,0,1.5146951811298426,31
1,1,1,0,0.4205061592914792,93
1,1,5,0,1.637914371304416,108
0,3,5,0,0.3088806575726608,14
0,3,5,0,1.147302098567641,147
1,3,5,0,0.3492825613851663,103
0,1,1,0,1.8449673299612632,39
1,2,5,0,1.0913805511660783,88
1,3,4,0,0.8645260851209282,152
1,3,1,0,0.7383896277319166,136
1,2,5,0,0.23899937882438563,97
1,2,1,1,0.2592622469087431,21
1,3,3,0,1.0355678003066693,107
1,2,3,0,1.1120858470317632,91
1,2,5,0,0.6266553294709447,173
0,1,3,0,1.902107364164654,75
1,3,2,0,0.7198066071454419,116
1,3,2,0,0.7059818468683237,86
0,3,5,0,1.2941438518223374,116
0,1,3,0,0.8410123185829584,160
0,2,5,0,0.7612171988768114,128
1,3,5,0,0.23236261084756682,89
1,3,5,0,1.0734837259726788,90
0,3,2,0,0.7231924766686485,159
1,3,2,0,0.5584538982205524,174
1,3,3,0,1.0148625044409845,102
0,3,4,1,1.4947848771993861,63
1,2,1,0,0.2826672169045594,105
0,1,1,0,1.0671805892350337,18
0,1,2,0,0.8142214790639356,110
1,3,1,0,0.8411211151251119,126
0,2,2,0,1.122993340094443,5
0,3,1,0,0.17924953411828923,6
1,3,1,0,1.4354774602746172,32
0,3,1,0,1.1471933020254876,181
0,3,5,0,1.6820246371659169,41
0,2,3,0,0.7818136982003427,109
0,3,5,0,0.7355811570596316,77
0,1,2,0,0.899742336656806,34
0,2,1,0,1.5608189257284004,28
1,2,4,0,0.9059366768522976,129
1,1,5,0,0.8292010370428969,63
0,3,4,0,0.35299092343416183,18
0,1,1,0,2.1324564962751644,13
1,3,4,0,0.39249293586995676,74
0,2,5,0,0.244065095845475,12
0,3,5,0,0.7648680657117607,177
1,2,5,0,0.9735607092517684,63
0,3,1,0,1.241825767028288,19
1,2,5,0,0.5322404575524511,111
0,2,2,0,0.98187732472647,23
0,2,5,0,0.32058314257056897,19
0,3,2,0,1.34095379181397,96
1,1,2,0,0.4982616257331287,95
0,1,1,0,1.3320597774883467,160
1,1,1,0,0.7853083642657026,76
0,3,4,0,0.19995482998397396,17
0,3,1,0,1.314849147688022,33
1,2,4,0,0.7851995677235493,167
1,2,3,0,0.46472522169513364,98
0,1,2,0,1.5753298813985936,10
1,3,4,0,0.37369621929984653,64
1,2,4,0,0.47372803256291024,65
1,3,5,0,0.776991748791001,152
1,3,4,0,1.1438074325022811,115
1,3,1,0,0.5908616790841452,9
0,2,2,0,1.9587151069592916,34
0,3,5,0,0.8149076744570105,152
0,3,4,0,0.2764728767090679,11
0,1,1,0,1.4553877642050734,31
1,3,4,0,0.42331462996376423,91
1,3,5,0,0.5474376086157191,153
1,3,3,1,0.5653344338091189,23
1,3,5,0,0.9879628683798082,137
1,3,2,0,0.31168912824494577,85
1,3,5,0,0.5853535342817286,37
1,1,2,0,1.3907897955621944,30
0,3,4,0,0.3708877486275616,101
1,3,4,0,0.42744419009409196,147
1,2,1,0,1.3706618985474313,19
1,2,5,0,0.9824547235773916,109
1,2,2,0,0.4413202516993173,73
0,2,5,0,1.5753298813985936,132
1,1,1,0,0.9031282061800125,81
0,3,2,0,1.33184218440404,147
1,3,1,0,0.28220975330917614,101
1,2,2,0,0.5212241679476178,87
1,1,3,0,0.16458237767850667,93
0,3,5,0,1.0148625044409845,123
0,3,5,0,0.2764728767090679,13
1,3,1,0,1.2355226302906432,123
1,3,3,0,0.23899937882438563,59
1,2,2,0,1.1121946435739165,175
0,2,5,0,0.7114899916707402,137
1,3,3,0,0.3054947880494542,130
0,1,2,0,1.9241850508164886,32
1,3,4,0,0.9700660431864085,86
1,3,3,0,1.3787609209378262,95
1,2,5,0,0.49162485775631,179
1,2,5,0,0.1452344367849158,75
0,3,1,1,0.3528821268920085,11
1,3,2,0,0.08822053172300212,77
1,2,3,0,0.3254201277939667,121
0,3,1,0,1.6967531859204168,66
0,3,5,0,1.1678985978911722,155
0,2,5,0,0.44401992582944894,15
1,3,1,0,0.9059366768522976,78
1,2,1,0,1.9290070002258304,21
0,1,2,0,1.599529843329638,17
1,1,1,0,0.5295407834223195,88
1,3,1,0,0.28547568757684444,77
1,3,5,0,0.8474242518627568,112
1,2,1,1,0.5405570730271527,60
1,3,5,0,0.17924953411828923,17
0,2,4,0,0.8949203872474645,147
1,1,1,0,0.12963112345437156,78
1,2,2,0,0.7438977725343332,136
1,2,2,0,2.2791894529877075,132
0,2,3,0,1.252047064697893,145
1,1,3,0,1.0238653153087611,94
0,1,2,0,2.1532705886830024,34
1,3,3,0,1.188603893756857,74
1,1,5,0,0.9398893341441791,36
0,3,5,0,0.982563520119545,129
1,3,2,0,0.34748277863174526,87
1,2,1,0,1.4644993716150034,63
1,2,4,0,1.4969071524785962,102
0,2,5,0,0.7097990054594726,64
1,3,3,0,1.253419455484043,158
0,3,3,0,1.7166634898508732,105
0,2,5,0,0.5529457534181358,122
0,2,3,0,0.5763507234139521,117
1,3,1,0,1.0672893857771872,107
0,1,4,0,1.3636725664167113,96
1,1,3,0,0.3686305022787572,26
1,3,3,0,0.9238335020456974,104
1,1,2,0,1.7463715965843345,43
1,1,2,0,0.3619937343019384,129
1,2,1,1,0.6949655572634905,59
0,2,5,0,0.4116121449658561,4
1,1,1,0,0.18844481126970627,69
0,2,2,0,1.9407094852237385,46
0,1,1,0,0.5178382984244113,167
1,3,1,0,0.6867064370028352,56
1,2,4,0,1.0886808770359466,101
1,3,1,0,1.0053910912644397,67
0,2,1,0,0.21165731498188212,18
0,2,5,0,1.1590045835655491,119
1,1,2,1,0.48251325034638004,67
1,1,1,0,1.7352465104373478,38
1,3,5,0,0.805904863589234,94
1,2,1,0,0.04411026586150106,63
1,1,5,0,1.297529721345544,111
1,3,4,0,0.9535416087791586,124
1,3,1,0,1.0176709751132695,118
1,2,2,0,1.6560287895821224,9
1,3,2,0,0.24687356651776,64
1,3,4,0,0.9735607092517684,95
1,3,4,0,0.899742336656806,75
1,2,4,0,1.8207673680302185,72
1,2,1,0,1.7475263942861776,61
1,1,1,1,0.12963112345437156,44
0,3,2,0,1.0706752553003938,133
1,1,1,1,0.2592622469087431,24
1,3,4,0,1.57097653429802,81
1,3,4,0,0.8501239259928884,111
1,2,2,0,1.3224795677696488,107
1,3,2,0,0.9590497535815752,178
1,3,5,0,0.29098383237926106,6
1,1,1,0,1.6713347371875438,22
1,3,1,0,2.0345469582913105,86
1,3,1,0,0.2826672169045594,61
0,2,5,0,1.1505791715486942,43
1,2,5,0,0.3350940982407621,22
0,2,2,0,0.7231924766686485,140
1,1,3,1,0.5653344338091189,58
1,3,1,0,0.6266553294709447,123
1,3,4,1,0.6701881964815242,39
