external,year,test_1,dropout,outside_interaction,first_sessions
True,1,4,False,1.4710535175771098,67
True,2,1,False,0.7590949235976013,124
True,1,3,False,0.3350940982407621,89
True,3,2,False,0.9969656792475847,78
True,1,2,False,0.6501690960089145,50
False,3,5,False,0.32058314257056897,20
True,2,1,False,0.1530360934501879,164
False,2,5,False,0.32058314257056897,9
True,1,1,True,0.5653344338091189,17
False,3,4,False,0.2261682706520753,9
True,3,4,False,0.6653662470721826,151
False,3,1,False,1.8209849611145252,43
True,1,3,False,0.6232694599477382,131
False,3,1,False,0.23899937882438563,53
True,2,3,False,1.0321819307834628,160
False,3,2,False,0.729001884296859,104
True,3,1,False,0.3233916132428539,7
False,3,5,False,0.3143888023750774,9
False,2,2,False,2.064255065024772,23
True,2,1,True,0.2592622469087431,29
True,3,2,True,0.3641160095811484,52
False,1,2,False,1.5994210467874848,18
False,3,5,False,0.3026863173771692,14
True,3,4,False,0.9031282061800125,113
False,1,1,False,2.276598575399729,20
False,2,1,False,1.4553877642050734,22
True,3,3,False,0.19444668518155733,119
True,1,1,True,0.7530093799442631,36
True,1,2,False,0.5123301536219946,64
True,3,2,False,0.9915663309873215,66
False,3,4,False,0.3999096599679479,8
True,3,3,False,0.27027853651357636,105
True,1,4,True,1.1058915068362716,36
True,3,4,False,1.0762921966449637,142
True,1,1,False,1.2796328961521442,92
False,3,5,False,0.3999096599679479,13
False,3,2,False,2.281997923659992,174
True,1,3,False,0.19995482998397396,115
False,2,1,False,1.9290070002258304,7
True,1,2,False,0.6384666110110062,162
True,3,2,False,0.34128843843625367,51
True,3,1,False,1.1204024625064648,121
True,1,3,False,0.979068854054185,73
True,2,1,False,1.856201212650403,43
True,3,4,False,0.21965143793079475,63
True,3,4,False,0.3853987042977547,90
True,2,1,True,0.9294504433902673,33
False,2,5,False,0.8791458373332748,105
False,3,1,True,1.1306688676182377,17
False,2,2,False,2.134469975012221,163
True,1,2,False,0.8942341918543895,98
True,2,4,False,0.06481556172718578,85
True,3,3,False,2.008910916474131,142
True,2,3,False,0.900428532049881,170
False,3,4,False,0.506135813426503,129
True,3,2,False,0.9617494277117069,84
True,3,2,False,0.1452344367849158,110
False,2,1,False,1.0824865368404553,110
True,1,1,True,0.7530093799442631,72
True,3,2,False,0.27027853651357636,98
True,1,5,False,0.9204476325224908,112
False,2,4,False,0.5433655436994377,71
False,1,2,False,1.4444802711423936,30
True,3,5,False,0.9293416468481139,141
False,2,2,False,1.6824598233345305,17
False,3,4,False,0.8529323966651734,133
True,1,4,False,0.8003967187868174,125
False,3,3,False,0.8944991891661322,76
True,1,5,False,0.2904688735698316,64
False,1,1,False,1.3679622244172998,15
True,3,5,False,0.367501879104355,9
False,3,5,False,0.9762603833819,112
True,1,4,False,0.37688962253941255,22
True,1,5,False,0.9501557392559521,139
False,3,4,False,0.3233916132428539,16
True,3,5,False,0.35299092343416183,11
True,2,5,False,1.0411847416512392,183
True,3,5,False,0.805904863589234,134
False,3,5,False,0.3999096599679479,10
True,1,5,False,0.43220864428938743,77
True,3,1,False,0.7176843318662318,90
True,3,4,False,1.270738881826521,94
False,3,1,False,1.405083158148081,133
True,1,2,False,0.5970560192796368,82
True,3,4,False,1.2176258050972435,87
False,1,5,False,1.3030378661479605,172
True,3,5,False,0.859126736860665,158
True,1,4,False,0.8093995296545939,143
False,2,3,False,1.6996704531348552,93
True,3,5,False,0.2261682706520753,9
False,2,4,False,0.3026863173771692,15
False,3,5,False,0.367501879104355,22
False,1,4,False,1.2932400633449557,127
True,3,2,False,1.9621009764824981,32
False,3,5,False,0.32058314257056897,23
True,1,1,True,0.5405570730271527,37
True,2,2,True,0.5653344338091189,21
True,3,5,False,0.7529005834021097,192
True,3,1,False,1.238331100962928,137
False,3,5,False,0.45370893209030044,156
True,2,4,False,0.0,71
True,3,2,False,0.21785165517737368,92
True,1,3,True,0.2592622469087431,44
False,3,3,False,0.42009999702420314,132
False,3,1,True,0.2592622469087431,38
True,1,1,False,0.4178064851613476,45
False,1,1,False,1.4140859690158574,34
True,3,2,True,0.7169981364731569,67
False,2,1,False,2.0235306686864774,27
True,1,2,False,0.06481556172718578,101
True,2,1,False,0.44401992582944894,9
True,2,5,False,1.6381319643887227,105
True,3,3,False,2.0585293271380483,113
False,2,2,False,0.48813019169095,112
True,2,3,False,0.27027853651357636,88
True,3,5,False,0.3350940982407621,7
False,3,1,False,0.21165731498188212,17
False,3,1,False,1.5241665943063873,22
True,3,5,False,0.1452344367849158,155
True,3,4,False,0.8797232361841962,155
True,3,3,False,1.2176258050972435,129
True,1,3,False,0.1820580047905742,89
False,2,2,False,1.6752528981195038,86
False,1,5,False,0.7970108492636108,163
True,3,1,False,0.3962375634330035,115
False,2,5,False,1.0238653153087611,129
False,2,5,False,1.2622046732675127,154
False,3,3,False,0.43570331035474735,119
False,2,1,False,1.2168308131620151,31
False,1,3,False,1.0410759451090859,155
True,3,3,False,0.7880080383958342,116
True,1,5,False,1.3443396613371765,57
False,2,1,False,1.3141629522949472,22
True,2,1,False,0.7859945596587776,126
True,3,5,False,0.12963112345437156,50
True,3,3,False,1.1086999775085566,65
True,3,1,False,0.2826672169045594,92
True,2,4,False,0.16754704912038104,15
False,3,4,False,2.134469975012221,196
True,3,5,False,0.27027853651357636,73
True,3,5,False,0.506135813426503,144
False,3,1,False,1.81468182437688,19
True,3,5,False,0.9583635581885004,94
True,1,5,False,0.6418524805342128,80
False,3,5,False,0.33367924805462207,106
True,3,5,False,0.9769465787749749,129
False,3,4,False,0.4826220468885334,175
True,2,2,False,1.5534060987310805,10
True,1,2,False,0.7267959392761618,145
True,3,3,False,0.565334433809119,65
True,2,1,False,0.9355359870436055,111
True,3,3,False,1.1590045835655491,119
True,3,4,False,0.43851178102703237,112
False,1,4,False,1.3525474802697248,93
False,1,2,False,1.3706618985474313,19
False,2,1,True,0.48251325034638004,12
True,1,1,False,1.3290337137317552,84
True,2,5,False,0.5653344338091189,80
True,3,2,False,0.1530360934501879,78
False,2,3,False,0.6026729606242068,104
False,1,2,False,1.6472435717986527,11
False,2,3,False,1.0589727703024856,118
False,3,5,False,0.3026863173771692,5
False,2,1,False,1.6884365704457152,22
True,2,5,False,0.6122531703429049,164
True,3,1,False,1.0417621405021606,92
True,2,5,False,0.5467514132226442,99
True,1,4,True,0.43570331035474735,32
True,2,1,False,0.9858405931005981,120
True,3,2,False,0.16473857844809606,76
True,1,4,False,0.43782558563395735,121
False,3,4,False,0.29098383237926106,16
True,2,4,False,0.08642074896958103,31
False,2,4,False,0.32058314257056897,147
True,1,5,False,0.5033273427542181,60
True,2,2,False,2.094540570609155,28
False,2,2,False,1.0237565187666076,154
False,2,1,False,2.17937523280895,37
True,3,2,False,0.8349267749296203,124
True,1,2,False,0.4413202516993173,79
True,1,5,False,1.4022746874757959,131
True,3,3,False,1.0211656411786294,135
False,3,5,False,0.3350940982407621,22
False,3,5,False,0.7998193199358958,104
True,1,1,False,0.31168912824494577,86
True,3,3,False,0.1530360934501879,111
True,1,5,False,0.5087266910144814,21
False,3,5,False,0.932150117520399,122
False,3,5,False,1.1500017726977725,133
True,1,2,False,1.4814924083310215,34
True,2,4,True,0.6701881964815242,57
True,3,1,True,0.49374713303552,8
False,3,5,False,0.3088806575726608,11
False,3,4,False,0.25576758084338314,22
False,2,2,False,1.3086548074925304,25
True,3,5,False,1.2238201452927349,110
False,2,1,False,0.13513926825678818,13
True,3,2,False,1.2962661271015474,58
True,3,2,True,0.9294504433902673,31
False,1,2,False,1.996631032625301,14
True,1,2,False,1.0645897116470555,40
False,3,5,False,0.22335979997979027,12
True,1,2,False,0.3350940982407621,109
False,3,2,False,1.7442493213051244,21
True,3,3,False,0.42331462996376423,110
True,1,3,False,1.670430948710162,175
False,2,5,False,1.2617360709587444,151
False,1,3,False,1.5761248733338218,88
False,3,5,False,0.367501879104355,6
True,2,5,False,0.6701881964815242,131
False,2,3,False,0.5341278071480305,105
False,2,4,False,0.9501557392559521,140
False,3,1,True,1.012271626853006,39
False,2,3,False,0.5005188720819331,83
False,2,5,False,0.9376582623228156,159
True,3,1,False,0.8060136601313874,82
False,2,1,False,0.8617176144486431,153
True,3,2,False,1.9022161607068075,118
True,2,2,False,1.1107134562456134,127
True,2,5,False,0.1820580047905742,109
True,2,5,False,1.129296476832088,91
False,1,1,False,1.3843778622823961,37
True,2,1,False,0.779114024070211,106
False,3,4,False,0.0,101
True,2,3,False,0.1530360934501879,102
True,1,1,True,0.17644106344600424,25
True,1,2,False,1.1914123644291421,134
True,1,1,False,0.4670549990720403,4
True,2,5,False,0.900428532049881,121
False,3,5,False,0.23236261084756682,7
True,3,1,False,1.0886808770359466,99
True,2,5,False,0.855632070795305,82
True,3,4,False,1.2644357450888761,107
False,2,2,False,1.326442836143777,22
False,3,1,False,0.4116121449658561,18
True,2,1,False,1.2170484062463218,33
False,3,5,False,0.25857605151566815,24
False,3,4,False,0.28817536170697605,9
True,3,2,False,1.1735155392357424,109
True,3,2,False,0.5239238420777494,155
True,3,3,False,0.9142532923269993,149
False,2,2,False,1.740863451781918,51
True,2,5,False,0.35299092343416183,15
True,3,5,False,0.37650468997213155,147
True,2,1,False,1.1527014468279042,24
True,3,2,False,1.164512728367966,84
False,2,5,False,0.33367924805462207,74
False,3,5,False,0.19995482998397396,14
False,3,1,False,1.1140993257688199,28
False,2,2,False,1.1052053114431966,26
True,3,1,True,0.6121443738007516,57
False,2,5,False,0.7527917868599563,147
True,1,1,False,0.7763055533979261,96
False,2,2,False,1.3374591257486101,33
False,2,4,False,1.782165246971134,85
False,2,4,False,0.6935931664773405,87
True,3,5,False,0.9528554133860836,120
True,3,5,False,0.1820580047905742,102
True,3,2,False,0.08822053172300212,109
True,3,4,False,0.7438977725343332,119
True,1,2,False,1.6023383140019232,94
True,3,4,False,0.47065456457888244,93
True,2,5,False,1.0445706111744457,91
True,2,2,False,2.0476218340753687,34
True,1,1,True,0.3528821268920085,56
False,2,4,False,0.37920436410226316,11
False,3,4,False,0.27027853651357636,18
True,1,5,False,0.655677240811331,106
True,1,3,True,0.0,19
False,1,3,False,1.0382674744368008,132
True,3,5,False,0.9383444577158906,92
True,3,3,False,1.1528102433700576,116
False,2,3,False,0.6294638001432298,103
True,2,1,False,1.7517709448445977,155
True,2,1,False,1.2438392457653447,21
True,3,1,True,0.2592622469087431,20
True,2,4,False,1.9586063104171383,75
False,3,1,False,0.7461288443556966,184
True,3,5,False,0.17924953411828923,3
False,2,1,False,0.8053274647383124,36
True,2,5,False,1.0761834001028103,149
False,1,2,False,1.2404533762421381,23
True,3,5,False,0.2666064399786319,90
False,3,5,False,0.2261682706520753,15
True,1,1,False,0.7266871427340084,115
True,1,4,False,0.5102653735568309,116
True,2,1,False,1.2022110609496686,94
True,1,5,False,1.3058463368202455,103
True,3,5,False,0.8742150913817797,145
True,3,2,False,0.8322271007994887,72
False,2,3,False,0.6405888862902164,164
False,3,2,False,1.8261667162904818,130
True,3,3,False,1.1618130542378342,120
False,1,1,False,2.1442677778152257,20
False,2,2,False,1.1618130542378342,156
True,3,1,False,0.7943111751334792,128
False,3,1,False,1.3445572544214834,27
False,3,5,False,0.5920265677725985,118
True,3,1,False,1.5436082959280757,102
True,1,1,False,1.6885453669878685,15
True,2,1,False,1.0176709751132695,80
False,3,5,False,0.7445839679274081,136
False,2,2,False,1.8264931059169418,39
False,2,4,False,0.5525608208508547,56
False,3,5,False,0.0,141
True,1,2,True,0.17644106344600424,38
True,3,5,False,0.6735740660047308,92
False,3,1,False,0.27027853651357636,14
True,2,1,False,1.0734837259726788,112
False,3,5,False,0.5997556934097685,139
True,3,5,False,1.0059684901153614,88
True,1,4,False,0.33367924805462207,106
False,1,5,False,1.5027751030476277,79
True,2,2,False,1.8345921283073365,25
True,1,5,False,0.2748655602392873,109
True,3,2,False,0.6762737401348624,149
True,2,3,False,1.0059684901153614,162
False,3,4,False,0.32058314257056897,10
True,3,1,True,0.12963112345437156,6
False,3,5,False,0.13513926825678818,18
True,3,5,False,0.7445839679274081,138
True,2,4,False,0.15584456412247288,52
True,3,5,False,0.25857605151566815,24
False,3,2,False,1.5293149333421892,26
False,3,1,False,0.3999096599679479,11
True,3,1,False,0.3999096599679479,6
True,2,5,False,0.5557542240904207,95
True,3,1,False,0.3233916132428539,3
False,3,5,False,0.35579939410644684,10
True,3,4,False,0.9762603833819,84
False,2,2,False,1.620235139195323,31
True,3,2,False,1.358959413549523,95
True,1,1,True,0.43570331035474735,40
False,3,1,False,0.9618582242538603,83
True,3,5,False,0.8473154553206035,93
False,3,1,False,1.597625161134735,26
False,3,1,False,2.0386190232075925,17
True,3,5,False,1.037581279043726,126
False,2,5,False,0.2764728767090679,11
True,1,3,True,0.5185244938174862,37
True,1,2,True,1.2355226302906432,50
False,2,3,False,0.3240778086359289,146
True,3,4,False,0.7529005834021097,87
True,3,5,False,0.3233916132428539,13
True,2,5,False,1.384595455366703,90
True,2,5,False,0.42009999702420314,100
False,1,1,False,1.4856732697894561,42
False,3,1,False,0.44401992582944894,9
True,2,4,False,1.2441990515319594,177
True,2,3,False,0.08822053172300212,114
False,3,1,False,0.2592622469087431,62
True,3,5,False,0.43840298448487897,43
True,2,5,False,0.2748655602392873,132
True,3,1,False,1.222447754506585,9
True,1,1,False,1.8165865065717834,127
True,1,1,True,0.2592622469087431,18
False,3,4,False,0.23899937882438563,53
True,1,5,False,0.27027853651357636,75
False,1,2,False,1.2969523224946222,32
True,1,2,False,0.3350940982407621,80
False,3,2,False,1.0963112971175735,25
True,3,4,False,0.3026863173771692,11
True,1,2,True,0.17644106344600424,33
False,2,2,False,1.09969716664078,42
True,2,3,False,0.24687356651776,117
False,1,2,False,2.105556860213988,22
True,3,4,False,0.46541141708820866,107
False,2,4,False,1.502415297281013,35
False,3,1,True,0.5185244938174862,51
False,3,1,False,0.13513926825678818,16
False,2,1,False,0.7059818468683237,160
True,3,1,False,1.0438844157813707,128
False,3,1,False,0.7679889379232245,185
True,3,4,False,0.6915796877402839,129
True,2,3,False,0.1820580047905742,78
False,2,5,False,0.85282360012302,178
False,2,2,False,1.9092054928375273,18
True,2,1,False,0.564648238416044,157
True,2,4,False,1.8635052431055699,62
True,1,4,True,0.8466292599275285,48
False,3,5,False,0.44401992582944894,14
False,3,4,False,0.37920436410226316,7
True,3,4,False,0.565334433809119,44
False,3,2,False,1.4258972505559189,25
True,2,1,False,1.0645897116470555,110
True,3,4,False,0.9438526025183072,92
True,3,3,False,1.1769014087589489,119
True,2,1,False,1.9704175919571998,11
True,3,5,False,0.3999096599679479,15
False,3,4,True,0.12963112345437156,27
False,3,5,False,0.2261682706520753,24
False,3,1,False,0.8674433523353666,128
False,2,3,False,1.341639987207045,105
False,2,2,False,1.156196112893264,162
True,1,3,False,1.9022161607068075,80
True,2,3,False,1.2498159928765296,77
True,2,2,True,0.5653344338091189,72
True,3,5,False,0.3088806575726608,8
False,3,5,False,0.8942341918543895,158
True,2,1,False,2.044235964552162,41
True,2,4,False,1.0609862490395423,82
True,1,2,True,0.8466292599275285,37
True,2,5,False,0.7734970827256411,94
False,3,5,False,0.4206149558336326,23
True,1,1,True,0.38889337036311467,23
False,1,1,False,1.3140541557527938,36
False,3,5,False,0.3233916132428539,11
False,3,4,False,0.3240778086359289,85
True,1,5,False,0.6467832264857079,37
True,1,3,False,1.4197029103604275,67
False,3,1,False,1.9029023560998823,24
True,3,5,False,0.367501879104355,18
True,3,4,False,0.776991748791001,98
True,3,2,False,0.37650468997213155,77
False,2,2,False,1.285249837496714,6
False,3,3,False,0.9266419727179823,121
False,3,4,False,0.8646348816630816,118
True,2,5,False,0.42331462996376423,87
True,1,3,False,0.7970108492636108,109
True,3,3,False,1.1113996516386881,150
False,3,1,False,0.29098383237926106,10
False,1,1,False,1.5561057728612122,117
True,3,4,False,0.6418524805342128,107
False,2,5,False,0.8886172505098195,157
False,2,1,False,1.5562145694033656,10
True,3,5,False,0.9417303272390971,165
False,3,1,False,1.5058011668042195,3
False,2,1,False,1.5064873621972943,37
True,2,5,False,0.06481556172718578,78
True,1,5,False,0.538543594290096,64
False,1,1,False,1.8531751488938113,43
True,3,4,False,0.39371531977245633,142
False,3,1,False,0.16754704912038104,8
True,2,1,False,0.23899937882438563,122
False,3,4,False,0.37920436410226316,10
True,1,5,False,1.2086229942294668,80
False,1,1,False,1.9326104628333436,19
False,3,1,False,1.5058011668042195,28
True,3,4,False,0.353027188948213,85
True,3,1,False,1.067975581170262,81
True,1,3,False,0.06481556172718578,73
False,1,2,False,0.8797232361841962,89
False,3,5,False,0.659171906876691,177
False,2,3,False,1.0120540337686994,91
False,2,1,False,1.0964200936597268,126
True,2,2,True,0.12963112345437156,29
True,1,1,True,0.2592622469087431,24
True,3,2,False,0.5474376086157191,153
True,2,1,False,0.2261682706520753,4
True,3,5,False,0.9383444577158906,168
False,3,1,False,0.37920436410226316,14
False,1,5,False,0.5005188720819331,163
False,1,5,False,0.72938681686414,122
False,2,1,False,1.3849552611333176,6
True,1,1,True,0.7530093799442631,16
False,2,5,False,1.2556505273054062,133
False,3,3,False,1.3415311906648917,25
True,1,2,False,1.3644675583519397,36
True,2,2,False,0.35849906823657846,95
True,1,2,False,0.46472522169513364,85
True,3,3,False,0.291670027772336,62
False,2,5,False,0.3999096599679479,21
False,3,1,False,1.6320464207353844,38
False,2,5,False,1.0438844157813707,157
True,3,5,False,0.37920436410226316,15
False,2,3,False,0.6467832264857079,162
True,3,5,False,0.34679658323867024,10
False,2,5,False,0.8025189940660273,142
True,3,3,False,1.5457305712072857,108
False,3,2,False,1.9814338815620332,88
True,3,2,False,0.2592622469087431,101
True,2,1,False,0.17644106344600421,96
True,3,3,False,1.2796328961521442,93
True,3,5,False,0.8880398516588979,190
True,3,5,False,0.26477039171115974,6
True,1,2,False,1.559274049300112,56
True,1,2,False,0.20404812460025054,12
True,3,1,False,0.9031282061800125,141
True,3,4,False,0.3962375634330035,93
True,1,2,False,0.2385569510430584,158
False,2,2,False,2.211783013672543,31
True,2,5,False,1.0445706111744457,128
True,1,3,True,0.6233782564898915,75
True,3,4,False,0.441211455157164,48
True,2,2,False,1.2086229942294668,119
True,1,2,False,1.8416902569802098,33
True,2,1,False,1.8593694890893029,25
True,1,4,True,0.6121443738007516,22
False,3,1,True,1.083858927626605,35
True,2,2,False,0.2592622469087431,82
True,2,1,False,1.5905270324618617,99
False,3,5,False,0.3233916132428539,16
True,3,2,True,0.3528821268920085,27
True,2,1,False,1.8374005989796216,167
True,3,1,False,0.16754704912038104,6
True,1,3,True,0.5405570730271527,84
False,1,2,False,1.6264294793908145,22
True,3,5,False,0.06481556172718578,109
True,2,1,False,0.7328814829295,105
True,2,1,False,0.6293550036010763,127
True,2,5,False,0.9583635581885004,149
False,2,2,False,0.6617627844646692,185
True,2,1,False,1.8083786876392354,12
False,2,1,False,2.1910777178068583,33
True,3,3,False,1.3058463368202455,100
False,2,4,False,0.9852631942496766,97
True,1,1,True,0.17644106344600424,30
False,2,2,False,1.909096696295374,17
False,3,5,False,0.16754704912038104,4
True,1,2,True,0.9294504433902673,30
False,1,1,False,0.7674115390723029,12
False,2,4,False,0.19995482998397396,16
True,2,5,False,0.8356129703226952,129
True,3,3,False,1.1237883320296713,95
True,3,4,False,0.9583635581885004,111
True,3,3,False,0.31168912824494577,106
True,3,1,False,0.10202406230012527,111
True,3,4,False,0.24687356651776,73
True,2,5,False,0.7680977344653779,115
False,3,5,False,1.0321819307834628,121
True,2,4,False,0.26286181241558526,177
True,3,1,True,0.6949655572634905,79
True,1,2,True,0.2592622469087431,59
True,3,5,False,1.0321819307834628,86
False,1,1,False,1.2886357070199208,16
False,3,5,False,0.17924953411828923,8
True,2,3,False,0.3853987042977547,136
True,1,3,False,0.9142532923269993,129
True,2,4,False,1.2320279642252832,149
True,2,4,False,0.47361923602075684,113
False,3,5,False,0.3350940982407621,22
True,3,1,False,1.012162830310853,90
True,1,1,True,0.49374713303552,14
False,2,4,False,1.4317652011249504,108
True,1,2,False,0.37650468997213155,65
True,3,4,False,0.0910290023952871,98
True,1,3,False,0.43570331035474735,102
False,3,5,False,0.25857605151566815,10
True,3,3,False,0.8914257211821045,100
False,3,1,False,0.40880367429357106,110
True,1,3,True,0.7530093799442631,17
True,1,2,False,0.9438526025183072,90
False,2,5,False,0.2764728767090679,10
True,3,5,False,0.9411529283881755,83
True,1,2,True,0.49374713303552,27
False,1,5,False,0.12963112345437156,117
True,2,5,False,0.2764728767090679,17
True,1,4,True,0.3641160095811484,30
False,3,1,False,1.5354004769955274,20
True,2,5,False,0.13513926825678818,18
False,1,4,False,1.569135541203102,97
False,1,1,False,1.7587602769753174,31
True,2,2,False,1.4030696794110242,150
False,3,2,False,0.19444668518155733,130
True,1,2,True,0.17644106344600424,19
False,3,5,False,0.367501879104355,18
True,1,2,False,0.5267323127500345,118
True,3,5,False,0.9583635581885004,128
False,1,1,False,1.6497256528444775,8
True,3,4,False,0.5726786268790077,67
True,3,1,False,0.9003197355077277,112
False,3,2,False,1.6994528600505485,17
True,1,4,False,0.6618715810068226,69
True,1,1,True,0.6701881964815242,29
True,1,5,False,1.3678534278751462,106
True,3,2,False,1.5230117966045442,13
True,1,4,False,1.0762921966449637,143
True,2,2,False,0.24125662517319002,103
False,1,1,False,1.5676994613169668,23
False,1,1,False,1.8566698149591714,29
True,1,2,False,0.3888933703631147,80
False,1,2,False,1.608641450739568,129
True,1,1,True,0.7530093799442631,9
True,3,5,False,0.47023336649755026,100
True,1,2,False,0.6867064370028352,102
False,1,5,False,0.5763507234139521,129
False,2,5,False,0.703282172738192,189
False,2,1,False,0.4191850698334365,85
False,2,5,False,1.3527650733540315,20
False,3,4,False,2.038510226665439,81
True,1,4,False,0.9438526025183072,112
True,3,1,False,1.067975581170262,134
True,3,3,False,1.367058435939918,112
True,1,1,True,0.38889337036311467,17
True,3,5,False,0.24125662517319002,50
True,2,2,False,1.358959413549523,154
False,3,2,False,1.2850322444124074,34
True,2,2,False,0.2748655602392873,37
False,2,1,False,1.037581279043726,10
False,2,4,False,2.0552522541569953,92
True,2,4,False,0.13513926825678818,90
False,2,1,False,0.5936701497564303,21
False,3,4,False,0.06481556172718578,96
False,3,5,False,0.866892128011886,77
True,3,1,False,0.42009999702420314,34
True,2,5,False,1.059081566844639,174
True,2,5,False,0.8769147655119113,180
False,1,5,False,0.37650468997213155,133
True,2,5,False,0.29098383237926106,18
True,1,4,False,1.3911496013288092,43
False,1,2,False,1.9089878997532206,32
False,3,5,False,0.3143888023750774,12
True,1,4,False,0.5846823747027098,78
False,1,1,False,2.429634668849917,32
True,2,2,False,0.6177613151453216,35
True,3,3,False,0.9624356231047818,159
False,2,3,False,1.0729063271217572,171
False,3,2,False,1.8650952269760264,14
True,1,3,False,1.1438074325022811,141
False,1,1,False,1.72566630071865,29
True,2,5,False,1.1672124024980974,150
True,3,1,False,1.3588506170073698,30
True,3,3,False,0.3944015151655313,115
True,2,1,False,2.1710586173342485,36
False,3,4,False,0.9094313429176575,129
False,3,1,False,0.13513926825678818,17
False,3,1,False,1.844498727652495,31
False,1,1,False,1.7381637776517864,24
True,3,3,False,0.08822053172300212,104
True,2,3,False,0.17644106344600424,101
True,3,4,False,0.3233916132428539,90
False,2,2,False,1.2196392838343,38
False,2,5,False,1.2914441776922059,140
False,1,5,False,1.6203439357374763,114
True,2,5,False,0.9976518746406596,156
True,1,5,False,0.7880080383958342,131
True,3,5,False,0.2764728767090679,125
True,2,1,False,1.4057693535411557,118
True,2,1,False,0.28817536170697605,67
True,1,4,True,0.6949655572634905,52
True,1,5,False,0.776991748791001,136
True,2,4,False,0.6887712170679989,137
True,2,4,False,0.23236261084756682,7
True,3,2,False,0.4826220468885334,110
True,3,2,False,1.4683538434469783,44
True,2,4,False,0.4633103715089937,72
True,3,5,False,0.5998644899519219,76
True,2,4,True,1.059081566844639,57
False,2,1,False,1.3417487837491984,45
True,2,3,False,0.6680659212023142,154
False,3,4,False,0.26477039171115974,8
True,2,2,False,0.31168912824494577,102
True,1,5,False,0.7266871427340084,87
True,3,2,False,0.47023336649755026,95
True,1,2,False,0.17644106344600421,128
False,3,2,False,1.3526562768118782,31
False,3,1,True,0.8714066207094947,57
False,1,1,False,1.6830372221854522,14
True,3,4,False,0.21785165517737368,86
False,2,2,False,1.1707070685634573,32
False,2,5,False,1.1914123644291421,132
False,3,1,True,0.43570331035474735,12
False,3,4,False,0.13513926825678818,11
True,3,1,False,0.34679658323867024,12
True,1,3,True,0.9294504433902673,17
True,2,5,False,0.903237002722166,163
False,1,4,False,1.2382223044207747,120
True,1,2,False,0.8825317068564813,96
True,2,5,False,0.5467514132226442,131
False,2,5,False,1.0769783920380387,173
True,3,1,False,1.7958812107060989,139
True,1,5,False,0.5474376086157191,65
False,2,3,False,0.8232242899317121,149
True,3,1,False,2.0007030975415825,27
True,2,1,False,1.8787023941688377,17
True,1,5,False,0.8763373666609897,58
False,3,3,False,0.73500375820871,94
True,2,2,False,0.2666064399786319,31
False,3,2,False,1.8469808086983197,12
False,3,1,False,2.3964318960510957,75
True,3,5,False,0.899742336656806,111
True,3,3,False,0.24687356651776,104
True,2,1,False,0.9142532923269993,32
True,3,4,False,0.9031282061800125,68
True,3,5,False,0.8680207511862881,104
True,2,2,True,0.5653344338091189,34
True,1,1,False,0.26286181241558526,20
True,3,3,False,0.36128630920886834,104
True,2,5,False,0.5908616790841452,142
True,1,2,True,0.6701881964815242,15
True,3,5,False,1.1707070685634573,117
False,3,5,False,0.8466292599275285,163
False,3,2,False,1.5065961587394479,7
True,2,4,False,1.2734385559566526,129
True,1,2,True,0.9294504433902673,31
False,3,5,False,0.3648858747157105,110
False,1,5,False,1.1085911809664033,119
True,1,1,False,0.9115536181968676,113
True,3,1,False,1.3504252049905148,47
False,3,1,False,0.21165731498188212,13
True,2,3,False,0.24725849908504105,99
True,2,2,False,1.3079686120994556,28
True,1,5,False,1.0141763090479095,31
False,2,5,False,1.0561642996302005,111
False,3,5,False,0.9762603833819,121
False,2,2,False,1.0901169569220819,20
True,1,2,False,0.4413202516993173,75
True,2,2,False,0.9610632323186319,77
True,2,1,False,1.1382992876998645,152
True,2,4,True,0.6233782564898915,43
True,2,1,False,0.9852631942496766,120
True,2,3,False,0.9231473066526223,162
False,2,1,True,1.083858927626605,53
True,2,5,False,1.8648776338917195,122
True,3,5,False,0.9673663690562768,87
True,3,3,False,0.38201283477454817,178
False,3,5,False,0.5176095666267196,94
False,2,1,True,0.8466292599275285,46
True,1,2,True,0.43570331035474735,27
False,3,1,False,0.23236261084756682,19
True,1,1,False,0.6763825366770158,127
False,1,2,False,1.1322137440465263,30
True,3,5,False,0.36188493775978503,73
True,3,4,False,1.1852180242336505,139
False,1,5,False,1.6996704531348552,120
False,3,3,False,0.8466292599275285,100
True,3,5,False,1.114894317704048,87
False,1,1,False,1.3444484578793299,77
True,1,1,False,0.9769465787749749,144
False,2,5,False,0.19444668518155733,135
False,1,1,False,1.812090946788902,18
False,2,5,False,1.141685157223071,151
False,1,2,False,1.8379779978305433,45
True,3,1,True,0.5653344338091189,52
False,1,4,False,1.319779893639517,44
True,3,1,True,0.8826405033986346,53
True,1,2,False,0.3350940982407621,81
True,2,1,False,1.053464625500069,135
False,2,3,False,1.7967849991834806,167
True,1,1,False,1.4051919546902343,15
False,3,5,False,1.0383762709789541,147
True,2,5,False,0.6529775666811994,112
True,1,5,False,0.27027853651357636,71
True,2,3,True,0.43570331035474735,71
True,1,2,False,0.2592622469087431,70
True,1,4,False,0.6797684062002223,92
True,3,5,False,0.7467062432066182,126
True,3,5,False,1.8904048791667458,117
False,3,5,False,0.25576758084338314,17
True,2,5,False,1.053464625500069,144
True,2,2,False,0.1530360934501879,72
False,2,1,False,2.3503081514525377,16
